2024-07-11 14:44:19.156 [info] Log level: Info
2024-07-11 14:44:19.156 [info] Validating found git in: "git"
2024-07-11 15:32:34.258 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 15:32:37.473 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 15:33:07.405 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 15:33:16.968 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 15:44:35.053 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 15:45:41.658 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 15:46:37.362 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 15:46:38.308 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 15:55:13.888 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 15:55:14.759 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 15:55:20.894 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 15:55:22.530 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:00:00.314 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:00:45.314 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:01:49.924 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:02:22.714 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:12:11.014 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:12:17.512 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:12:26.531 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:12:33.936 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:12:34.440 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:12:41.770 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:12:42.169 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:12:45.208 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:12:55.650 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:13:09.801 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:13:30.225 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:14:19.881 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:14:45.127 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:14:54.206 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:15:38.519 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:15:50.095 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:18:03.821 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:18:11.942 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:19:42.625 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:20:02.139 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:20:37.037 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:28:50.523 [info] > git rev-parse --show-toplevel [10ms]
2024-07-11 16:33:31.842 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:33:33.665 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:33:34.709 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:34:05.970 [info] > git rev-parse --show-toplevel [4ms]
2024-07-11 16:34:07.031 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:49:15.194 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:49:17.952 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:49:19.181 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:49:19.587 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:49:19.979 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:49:20.315 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:49:20.636 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:49:20.942 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:49:21.265 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:49:21.580 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:52:18.361 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:52:20.586 [info] > git rev-parse --show-toplevel [1ms]
2024-07-11 16:52:42.346 [info] > git rev-parse --show-toplevel [2ms]
2024-07-11 16:52:54.155 [info] > git rev-parse --show-toplevel [3ms]
2024-07-11 16:53:36.800 [info] > git rev-parse --show-toplevel [1ms]
